City,Title,Price,Furnishing,Link
Trivandrum,"3 BHK Villa for Sale in Embassy Square, Sreekaryam Trivandrum",₹1.41 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-2091-Sq-ft-Villa-FOR-Sale-Sreekaryam-in-Trivandrum&id=4d423735353639303333
Trivandrum,"2 BHK Flat for Sale in Tech Meridien, NH Bypass Trivandrum",₹60.7 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/2-BHK-926-Sq-ft-Multistorey-Apartment-FOR-Sale-NH-Bypass-in-Trivandrum&id=4d423735343935343437
Trivandrum,"2 BHK Flat for Sale in Tech Meridien, NH Bypass Trivandrum",₹63.6 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/2-BHK-974-Sq-ft-Multistorey-Apartment-FOR-Sale-NH-Bypass-in-Trivandrum&id=4d423735343935343331
Mumbai,"1 BHK Flat for Sale in Royal Pristo, Malad East, Mumbai",₹83 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/1-BHK-323-Sq-ft-Multistorey-Apartment-FOR-Sale-Malad-East-in-Mumbai&id=4d423733383339363831
Mumbai,"1 BHK Flat for Sale in RNA NG Bliss, Mira Road East, Mumbai",₹82.6 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/1-BHK-407-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Road-East-in-Mumbai&id=4d423734353638333933
Mumbai,"1 BHK Flat for Sale in Runwal Pinnacle, Mulund West, Mumbai",₹1.19 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-461-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423735333936333233
Mumbai,"1 BHK Flat for Sale in Balaji Sejal Aquarius, Kalbadevi, Mumbai",₹1.84 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-440-Sq-ft-Multistorey-Apartment-FOR-Sale-Kalbadevi-in-Mumbai&id=4d423735353639323437
Mumbai,"1 BHK Flat for Sale in Piramal Revanta, Mulund West, Mumbai",₹1.24 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-485-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423735353332343931
Mumbai,"1 BHK Flat for Sale in Kanakia Silicon Valley, Powai, Mumbai",₹1.98 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-Powai-in-Mumbai&id=4d423735363530303037
Mumbai,"1 BHK Flat for Sale in Kanakia Silicon Valley, Powai, Mumbai",₹1.98 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-Powai-in-Mumbai&id=4d423735343733363339
Mumbai,"1 BHK Flat for Sale in Goyal Aspire, Kandivali West, Mumbai",₹1.15 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-414-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-West-in-Mumbai&id=4d423735373434373833
Mumbai,"1 BHK Flat for Sale in Kanakia Silicon Valley, Powai, Mumbai",₹2.12 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-Powai-in-Mumbai&id=4d423735373434333031
Mumbai,"1 BHK Flat for Sale in Gokul Nakashtra, Virar West, Mumbai",₹53 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-470-Sq-ft-Multistorey-Apartment-FOR-Sale-Virar-West-in-Mumbai&id=4d423735363037393939
Mumbai,"1 BHK Flat for Sale in SHREYAAN HEIGHTS, Kandivali West, Mumbai",₹1.17 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-448-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-West-in-Mumbai&id=4d423735363631313939
Mumbai,"1 BHK Flat for Sale in Hum Solaris, Kandivali West, Mumbai",₹1.30 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-472-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-West-in-Mumbai&id=4d423735333432333137
Mumbai,"1 BHK Flat for Sale in Shree Ram Krishna Garden, Mira Road East, Mumbai",₹63 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-400-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Road-East-in-Mumbai&id=4d423735373334373137
Mumbai,"1 BHK Flat for Sale in Ruparel Pristine, Ghatkopar, Mumbai",₹1.19 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-438-Sq-ft-Multistorey-Apartment-FOR-Sale-Ghatkopar-in-Mumbai&id=4d423735343636383231
Mumbai,"1 BHK Flat for Sale in SHAKTI DHAM WING A VRINDAVAN WING B RESIDENTIAL METRO SQUARE WING C COMMERCIAL, Dahisar East, Mumbai",₹81 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-382-Sq-ft-Multistorey-Apartment-FOR-Sale-Dahisar-East-in-Mumbai&id=4d423735353935373437
Mumbai,"1 BHK Flat for Sale in Rishabhraj Emerald, Dahisar East, Mumbai",₹1.25 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-413-Sq-ft-Multistorey-Apartment-FOR-Sale-Dahisar-East-in-Mumbai&id=4d423735353230393237
Mumbai,"1 BHK Flat for Sale in Chandak Highscape City 1A, Chembur, Mumbai",₹1.04 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-428-Sq-ft-Multistorey-Apartment-FOR-Sale-Chembur-in-Mumbai&id=4d423735363637313535
Mumbai,"1 BHK Flat for Sale in Codename StarLife, Mira Road East, Mumbai",₹56.5 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-322-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Road-East-in-Mumbai&id=4d423735363137363035
Mumbai,"1 BHK Flat for Sale in Piramal Revanta, Mulund West, Mumbai",₹1.11 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-434-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423735323838313533
Mumbai,"1 BHK Flat for Sale in Kanakia Silicon Valley, Powai, Mumbai",₹1.98 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-Powai-in-Mumbai&id=4d423735353031333233
Mumbai,"1 BHK Flat for Sale in Piramal Revanta, Mulund West, Mumbai",₹1.12 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-439-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423735323431393137
Mumbai,"1 BHK Flat for Sale in Codename Triumph Tower 1, Bhandup West, Mumbai",₹1.50 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-537-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhandup-West-in-Mumbai&id=4d423735363237313831
Mumbai,"1 BHK Flat for Sale in Kanakia Silicon Valley, Powai, Mumbai",₹1.98 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-Powai-in-Mumbai&id=4d423735353337313535
Mumbai,"1 BHK Flat for Sale in Shree Ram Krishna Garden, Mira Road East, Mumbai",₹63 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-400-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Road-East-in-Mumbai&id=4d423735363132383535
Mumbai,"1 BHK Flat for Sale in Codename Triumph Tower 1, Bhandup West, Mumbai",₹1.40 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-500-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhandup-West-in-Mumbai&id=4d423735363734393833
Mumbai,"1 BHK Flat for Sale in AJMERA BOULEVARD, Malad West, Mumbai",₹1.42 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-585-Sq-ft-Multistorey-Apartment-FOR-Sale-Malad-West-in-Mumbai&id=4d423735343230313739
Mumbai,"1 BHK Flat for Sale in Dem Icon, Charkop Gaon, Mumbai",₹1.02 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-421-Sq-ft-Multistorey-Apartment-FOR-Sale-Charkop-in-Mumbai&id=4d423735363538343535
Mumbai,"1 BHK Flat for Sale in Godrej Urban Park, Chandivali, Mumbai",₹1.38 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-461-Sq-ft-Multistorey-Apartment-FOR-Sale-Chandivali-in-Mumbai&id=4d423735363636313137
Mumbai,"1 BHK Flat for Sale in Ashford Regal, Bhandup West, Mumbai",₹99.5 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-447-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhandup-West-in-Mumbai&id=4d423735353136343133
Mumbai,"1 BHK Flat for Sale in Piramal Revanta, Mulund West, Mumbai",₹1.12 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-439-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423735323632353635
Bangalore,"1 BHK Flat for Sale in Gunjur, Bangalore",₹92 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-811-Sq-ft-Multistorey-Apartment-FOR-Sale-Gunjur-in-Bangalore&id=4d423732353736373639
Bangalore,"1 BHK Flat for Sale in Thanisandra Main Road, Bangalore",₹92.7 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-970-Sq-ft-Multistorey-Apartment-FOR-Sale-Thanisandra-Main-Road-in-Bangalore&id=4d423735353032303137
Bangalore,"1 BHK Flat for Sale in Yelahanka, Bangalore",₹72.8 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-690-Sq-ft-Multistorey-Apartment-FOR-Sale-Yelahanka-in-Bangalore&id=4d423735353337373033
Bangalore,"1 BHK Flat for Sale in Thanisandra Main Road, Bangalore",₹92.7 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-970-Sq-ft-Multistorey-Apartment-FOR-Sale-Thanisandra-Main-Road-in-Bangalore&id=4d423735373433363837
Bangalore,"1 BHK Flat for Sale in Panathur, Bangalore",₹96.3 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-661-Sq-ft-Multistorey-Apartment-FOR-Sale-Panathur-in-Bangalore&id=4d423735343838383233
Bangalore,"1 BHK Flat for Sale in Panathur, Bangalore",₹87.7 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-661-Sq-ft-Multistorey-Apartment-FOR-Sale-Panathur-in-Bangalore&id=4d423735373133343631
Bangalore,"1 BHK Flat for Sale in Sarjapur Road, Bangalore",₹82.1 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-699-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarjapur-Road-in-Bangalore&id=4d423735373339313837
Bangalore,"1 BHK Flat for Sale in Sarjapur Road, Bangalore",₹78.7 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-642-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarjapur-Road-in-Bangalore&id=4d423735373532333731
Bangalore,"1 BHK Flat for Sale in Gunjur, Bangalore",₹92 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-811-Sq-ft-Multistorey-Apartment-FOR-Sale-Gunjur-in-Bangalore&id=4d423735333835363137
Bangalore,"1 BHK Flat for Sale in Thanisandra Main Road, Bangalore",₹75.8 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-692-Sq-ft-Multistorey-Apartment-FOR-Sale-Thanisandra-Main-Road-in-Bangalore&id=4d423735373633353739
Bangalore,"1 BHK Flat for Sale in Devanahalli, Bangalore",₹66 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-551-Sq-ft-Multistorey-Apartment-FOR-Sale-Devanahalli-in-Bangalore&id=4d423735373633313437
Bangalore,"1 BHK Flat for Sale in Yelahanka, Bangalore",₹72.8 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-690-Sq-ft-Multistorey-Apartment-FOR-Sale-Yelahanka-in-Bangalore&id=4d423735373233313131
Bangalore,"1 BHK Flat for Sale in Cheemasandra, Bangalore",₹1.10 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-753-Sq-ft-Multistorey-Apartment-FOR-Sale-Cheemasandra-in-Bangalore&id=4d423735363336323735
Bangalore,"1 BHK Flat for Sale in Yelahanka, Bangalore",₹72.8 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-690-Sq-ft-Multistorey-Apartment-FOR-Sale-Yelahanka-in-Bangalore&id=4d423735373537333435
Bangalore,"1 BHK Flat for Sale in Cheemasandra, Bangalore",₹1.10 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-753-Sq-ft-Multistorey-Apartment-FOR-Sale-Cheemasandra-in-Bangalore&id=4d423735373434353937
Bangalore,"1 BHK Flat for Sale in Thanisandra Main Road, Bangalore",₹75.8 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-692-Sq-ft-Multistorey-Apartment-FOR-Sale-Thanisandra-Main-Road-in-Bangalore&id=4d423735373632383135
Bangalore,"1 BHK Flat for Sale in Gunjur, Bangalore",₹92 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-811-Sq-ft-Multistorey-Apartment-FOR-Sale-Gunjur-in-Bangalore&id=4d423735323239343631
Bangalore,"1 BHK Flat for Sale in Thanisandra Main Road, Bangalore",₹94 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-970-Sq-ft-Multistorey-Apartment-FOR-Sale-Thanisandra-Main-Road-in-Bangalore&id=4d423735343938323833
Bangalore,"1 BHK Flat for Sale in Begur Road, Bangalore",₹71.5 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-715-Sq-ft-Multistorey-Apartment-FOR-Sale-Begur-Road-in-Bangalore&id=4d423730323538383139
Bangalore,"1 BHK Flat for Sale in Kempegowda International Airport Road, Bangalore",₹62.1 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-777-Sq-ft-Multistorey-Apartment-FOR-Sale-New-International-Airport-Road-in-Bangalore&id=4d423735303630373033
Bangalore,"1 BHK Flat for Sale in Begur, Bangalore",₹55 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-816-Sq-ft-Multistorey-Apartment-FOR-Sale-Begur-in-Bangalore&id=4d423639383632303533
Bangalore,"1 BHK Flat for Sale in Devanahalli, Bangalore",₹55 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/1-BHK-666-Sq-ft-Multistorey-Apartment-FOR-Sale-Devanahalli-in-Bangalore&id=4d423732333135383139
Bangalore,"1 BHK Flat for Sale in Rachenahalli, Thanisandra, Bangalore",₹84.9 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-715-Sq-ft-Multistorey-Apartment-FOR-Sale-Rachenahalli-in-Bangalore&id=4d423731363236393037
Bangalore,"1 BHK Flat for Sale in Hoskote, Bangalore",₹30.8 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-482-Sq-ft-Multistorey-Apartment-FOR-Sale-Hoskote-in-Bangalore&id=4d423734313433323939
Bangalore,1 BHK Villa for Sale in Sarjapur Road Bangalore,₹60.9 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-1145-Sq-ft-Villa-FOR-Sale-Sarjapur-Road-in-Bangalore&id=4d423734353539333535
Bangalore,"1 BHK Flat for Sale in Whitefield, Bangalore",₹87.3 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-1092-Sq-ft-Multistorey-Apartment-FOR-Sale-whitefield-in-Bangalore&id=4d423734363137353139
Bangalore,"1 BHK Flat for Sale in Hebbal, Bangalore",₹85 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/1-BHK-655-Sq-ft-Multistorey-Apartment-FOR-Sale-Hebbal-in-Bangalore&id=4d423732383336393531
Bangalore,"1 BHK Flat for Sale in Carmelaram, Bangalore",₹55 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/1-BHK-530-Sq-ft-Multistorey-Apartment-FOR-Sale-Carmelaram-in-Bangalore&id=4d423735353133303031
Bangalore,"1 BHK Flat for Sale in Bagalur Main Road, Bangalore",₹65 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-662-Sq-ft-Multistorey-Apartment-FOR-Sale-Bagalur-Main-Road-in-Bangalore&id=4d423733393232373533
Bangalore,"1 BHK Flat for Sale in Sarjapura, Bangalore",₹76 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-666-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarjapur-in-Bangalore&id=4d423735323838383539
Kolkata,"1 BHK Flat for Sale in Sunshine Enclave, Action Area 3, Kolkata",₹43.7 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-803-Sq-ft-Multistorey-Apartment-FOR-Sale-Action-Area-3-in-Kolkata&id=4d423735373237303837
Kolkata,"1 BHK Flat for Sale in Eden Roopkatha, Baruipur, Kolkata",₹16.5 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-470-Sq-ft-Multistorey-Apartment-FOR-Sale-Baruipur-in-Kolkata&id=4d423735343533313031
Kolkata,"1 BHK Flat for Sale in New Kolkata Sangam, Serampore, Kolkata",₹24.5 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-556-Sq-ft-Multistorey-Apartment-FOR-Sale-Serampore-in-Kolkata&id=4d423735363936313537
Kolkata,"1 BHK Flat for Sale in The V, Rajarhat, Kolkata",₹1.36 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajarhat-in-Kolkata&id=4d423735363037313839
Kolkata,"1 BHK Flat for Sale in Skyscraper Astha, Rajarhat, Kolkata",₹26.8 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-569-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajarhat-in-Kolkata&id=4d423735373236313731
Kolkata,"1 BHK Flat for Sale in Danish Sarovaar, Action Area 3, Kolkata",₹35.9 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-606-Sq-ft-Multistorey-Apartment-FOR-Sale-Action-Area-3-in-Kolkata&id=4d423733323433363237
Kolkata,"1 BHK Flat for Sale in Skyscraper Astha, Rajarhat, Kolkata",₹26.8 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-569-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajarhat-in-Kolkata&id=4d423735373235343937
Kolkata,"1 BHK Flat for Sale in Meena Galaxy, Beleghata, Kolkata",₹62.1 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-730-Sq-ft-Multistorey-Apartment-FOR-Sale-Beleghata-in-Kolkata&id=4d423630323635343235
Kolkata,"1 BHK Flat for Sale in Sherwood Estate, Narendrapur Rajpur Sonarpur, Kolkata",₹30 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-573-Sq-ft-Multistorey-Apartment-FOR-Sale-Narendrapur-in-Kolkata&id=4d423731333139333637
Kolkata,"1 BHK Flat for Sale in Upohar The Condoville, Eastern Metropolitan Bypass, Kolkata",₹35 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-582-Sq-ft-Multistorey-Apartment-FOR-Sale-EM-Bypass-in-Kolkata&id=4d423734373134393935
Kolkata,"1 BHK Flat for Sale in Bou Thakuranir Haat, Rajarhat, Kolkata",₹22 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-669-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajarhat-in-Kolkata&id=4d423735373335303535
Kolkata,"1 BHK Flat for Sale in Upohar The Condoville, Eastern Metropolitan Bypass, Kolkata",₹27 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-470-Sq-ft-Multistorey-Apartment-FOR-Sale-EM-Bypass-in-Kolkata&id=4d423732343533353031
Kolkata,"1 BHK Flat for Sale in Harinavi, Kolkata",₹27 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-676-Sq-ft-Multistorey-Apartment-FOR-Sale-Harinavi-in-Kolkata&id=4d423734333839303635
Kolkata,"1 BHK Flat for Sale in Bhawani Bandhan, Madhyamgram, Kolkata",₹26 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-575-Sq-ft-Multistorey-Apartment-FOR-Sale-Madhyam-Gram-in-Kolkata&id=4d423732373631313535
Kolkata,"1 BHK Flat for Sale in Shriram Sunshine 2, Monoharpur Dankuni, Kolkata",₹22 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-427-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Kolkata&id=4d423732333736323739
Kolkata,"1 BHK Flat for Sale in Bhawani Bandhan, Madhyamgram, Kolkata",₹30 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-575-Sq-ft-Multistorey-Apartment-FOR-Sale-Madhyam-Gram-in-Kolkata&id=4d423731373230343737
Kolkata,"1 BHK Flat for Sale in Jaguli Kalyani, Kolkata",₹20.2 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-569-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Kolkata-r1&id=4d423732303738303037
Kolkata,"1 BHK Flat for Sale in Sky Breeze, Baguiati, Kolkata",₹42.8 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-658-Sq-ft-Multistorey-Apartment-FOR-Sale-Baguiati-in-Kolkata&id=4d423639303838393633
Kolkata,"1 BHK Flat for Sale in Shriram Grand City, Uttarpara Chinsurah, Kolkata",₹25.9 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-611-Sq-ft-Multistorey-Apartment-FOR-Sale-Uttarpara-in-Kolkata&id=4d423735343532333637
Kolkata,"1 BHK Flat for Sale in Shriram Grand City, Uttarpara Chinsurah, Kolkata",₹19.9 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-470-Sq-ft-Multistorey-Apartment-FOR-Sale-Uttarpara-in-Kolkata&id=4d423735353037303933
Kolkata,"1 BHK Flat for Sale in Shriram Grand City, Uttarpara Chinsurah, Kolkata",₹25.9 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-611-Sq-ft-Multistorey-Apartment-FOR-Sale-Uttarpara-in-Kolkata&id=4d423735363633353439
Kolkata,"1 BHK Flat for Sale in Shriram Grand City, Uttarpara Chinsurah, Kolkata",₹25.9 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-611-Sq-ft-Multistorey-Apartment-FOR-Sale-Uttarpara-in-Kolkata&id=4d423735363133393731
Kolkata,"1 BHK Flat for Sale in Radha Rani Abasan, Rajarhat, Kolkata",₹19 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/1-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajarhat-in-Kolkata&id=4d423733353038303933
Kolkata,"1 BHK Flat for Sale in Shapoorji Paloonji Sukhobristi, New Town, Kolkata",₹17.8 Lac,Furnished,https://www.magicbricks.com/propertyDetails/1-BHK-480-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Town-in-Kolkata&id=4d423735353636363137
Kolkata,"1 BHK Flat for Sale in One Rajarhat, Action Area 1, Kolkata",₹1.10 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-923-Sq-ft-Multistorey-Apartment-FOR-Sale-Action-Area-1-in-Kolkata&id=4d423734383138303331
Kolkata,"1 BHK Flat for Sale in Shib Shankar Building, Narayantala, Kolkata",₹12 Lac,N/A,https://www.magicbricks.com/propertyDetails/1-BHK-40-Sq-m-Multistorey-Apartment-FOR-Sale-Narayantala-in-Kolkata&id=4d423636333630353431
Kolkata,"1 BHK Flat for Sale in Joka, Kolkata",₹20 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/1-BHK-377-Sq-ft-Multistorey-Apartment-FOR-Sale-Joka-in-Kolkata&id=4d423735313230363037
Kolkata,"1 BHK Flat for Sale in New Garia, Garia, Kolkata",₹21 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-530-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Garia-in-Kolkata&id=4d423632393737363835
Kolkata,"1 BHK Flat for Sale in Independent house naktala, Naktala, Garia, Kolkata",₹18.5 Lac,Furnished,https://www.magicbricks.com/propertyDetails/1-BHK-444-Sq-ft-Multistorey-Apartment-FOR-Sale-Naktala-in-Kolkata&id=4d423732373337373633
Kolkata,"1 BHK Flat for Sale in Shapoorji Pallonji Sukhobrishti Complex Road, Kolkata",₹24 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/1-BHK-450-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Kolkata&id=4d423730393230383737
Gurgaon,"1 BHK Flat for Sale in Central Park The Room, Sector 32 Sohna, Gurgaon",₹2.24 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/1-BHK-1361-Sq-ft-Multistorey-Apartment-FOR-Sale-Sohna-Sector-32-in-Gurgaon&id=4d423735363136303933
